Station ID,Datastream Name,Observed Property,Unit,Result,Timestamp,Latitude,Longitude,CountryCode
4181,SPO-SE0104A_00008_100,NO2,µg/m3,13.5,2018-03-31T22:00:00Z/2018-03-31T23:00:00Z,59.860113,17.635658,SE
4181,SPO-SE0104A_00009_100,NOX,µg/m3,15.19999999,2018-03-31T22:00:00Z/2018-03-31T23:00:00Z,59.860113,17.635658,SE
4181,SPO-SE0104A_06001_100,PM2.5,µg/m3,4.4,2018-03-31T22:00:00Z/2018-03-31T23:00:00Z,59.860113,17.635658,SE
4182,PM10 at Helsingborg Drottninggatan,PM10,µg/m3,12.98,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,56.047185,12.691633,SE
4182,SPO-SE0085A_00008_100,NO2,µg/m3,16.89,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,56.047185,12.691633,SE
4182,SPO-SE0085A_06001_100,PM2.5,µg/m3,5.876,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,56.047185,12.691633,SE
4183,PM10 at Göteborg Gårda,PM10,µg/m3,6.543,2025-05-28T13:00:00Z/2025-05-28T14:00:00Z,57.700937,11.994604,SE
4183,SPO-SE0021A_00008_100,NO2,µg/m3,7.754,2025-05-28T13:00:00Z/2025-05-28T14:00:00Z,57.700937,11.994604,SE
4183,SPO-SE0021A_00009_100,NOX,µg/m3,0.3,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,57.700937,11.994604,SE
4186,SPO-SE0106A_00005_100,PM10,µg/m3,5.4,2018-12-30T23:00:00Z/2018-12-31T00:00:00Z,63.291375,18.716063,SE
4186,NO2 at Örnsköldsvik Centralesplanaden 15C,NO2,µg/m3,3.5,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,63.291375,18.716063,SE
4187,PM10 at Sollentuna E4 Häggvik,PM10,µg/m3,3.0828,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.443535,17.922358,SE
4187,SPO-SE0071A_00008_100,NO2,µg/m3,2.9,2018-12-31T23:00:00Z/2019-01-01T00:00:00Z,59.443535,17.922358,SE
4187,SPO-SE0071A_00009_100,NOX,µg/m3,3.8,2018-12-31T23:00:00Z/2019-01-01T00:00:00Z,59.443535,17.922358,SE
4187,SPO-SE0071A_06001_100,PM2.5,µg/m3,1.4487,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.443535,17.922358,SE
4189,PM10 at Stockholm E4/E20 Lilla Essingen,PM10,µg/m3,26.4159,2025-04-22T15:00:00Z/2025-04-22T16:00:00Z,59.325526,18.004391,SE
4189,SPO-SE0087A_00008_100,NO2,µg/m3,1.0561,2025-06-20T01:00:00Z/2025-06-20T02:00:00Z,59.325526,18.004391,SE
4189,SPO-SE0087A_00009_100,NOX,µg/m3,14.1,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.325526,18.004391,SE
4189,SPO-SE0087A_06001_100,PM2.5,µg/m3,900.312,2020-10-22T04:00:00Z/2020-10-22T05:00:00Z,59.325526,18.004391,SE
4190,PM10 at Umeå Västra Esplanaden,PM10,µg/m3,7.9,2025-06-21T18:00:00Z/2025-06-21T19:00:00Z,63.828859,20.258491,SE
4190,SPO-SE0059A_00008_100,NO2,µg/m3,15.3,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,63.828859,20.258491,SE
4190,SPO-SE0059A_00009_100,NOX,µg/m3,3.288,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,63.828859,20.258491,SE
4190,SPO-SE0059A_00038_100,NO,µg/m3,0.881,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,63.828859,20.258491,SE
4190,SPO-SE0059A_06001_100,PM2.5,µg/m3,11.668,2024-10-14T07:00:00Z/2024-10-14T08:00:00Z,63.828859,20.258491,SE
4192,PM10 at Stockholm Hornsgatan 108 Gata,PM10,µg/m3,4.6615,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.317222,18.04866,SE
4192,SPO-SE0003A_00007_100,O3,µg/m3,10.4,2018-10-17T15:00:00Z/2018-10-17T16:00:00Z,59.317222,18.04866,SE
4192,SPO-SE0003A_00008_100,NO2,µg/m3,6.3073,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.317222,18.04866,SE
4192,SPO-SE0003A_00009_100,NOX,µg/m3,47.5,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.317222,18.04866,SE
4192,SPO-SE0003A_00010_100,CO,mg/m3,0.3,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.317222,18.04866,SE
4192,SPO-SE0003A_06001_100,PM2.5,µg/m3,1.8344,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.317222,18.04866,SE
4194,SPO-SE0067A_00005_100,PM10,µg/m3,10.271,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,57.697858,11.960547,SE
4194,NO2 at Göteborg Haga,NO2,µg/m3,7.8961,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,57.697858,11.960547,SE
4194,SPO-SE0067A_00009_100,NOX,µg/m3,11.39970723,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,57.697858,11.960547,SE
4194,SPO-SE0067A_06001_100,PM2.5,µg/m3,5.71126,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,57.697858,11.960547,SE
4196,PM10 at Göteborg Femman,PM10,µg/m3,8.52722,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,57.70902,11.970241,SE
4196,SPO-SE0004A_00007_100,O3,µg/m3,44.6204,2021-05-12T08:00:00Z/2021-05-12T09:00:00Z,57.70902,11.970241,SE
4196,SPO-SE0004A_00008_100,NO2,µg/m3,0.508985,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,57.70902,11.970241,SE
4196,SPO-SE0004A_00009_100,NOX,µg/m3,2.58542937,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,57.70902,11.970241,SE
4196,SPO-SE0004A_06001_100,PM2.5,µg/m3,5.75493,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,57.70902,11.970241,SE
4196,SPO-SE0004A_00001_100,SO2,µg/m3,3.76718133,2017-12-31T22:00:00Z/2017-12-31T23:00:00Z,57.70902,11.970241,SE
4202,SPO-SE0091A_00005_100,PM10,µg/m3,38.83,2021-05-30T23:00:00Z/2021-05-31T00:00:00Z,64.750504,20.960501,SE
4202,SPO-SE0091A_00008_100,NO2,µg/m3,31.386,2021-06-01T08:00:00Z/2021-06-01T09:00:00Z,64.750504,20.960501,SE
4202,SPO-SE0091A_00009_100,NOX,µg/m3,89.452,2021-06-01T08:00:00Z/2021-06-01T09:00:00Z,64.750504,20.960501,SE
4202,SPO-SE0091A_00038_100,NO,µg/m3,37.506,2021-06-01T08:00:00Z/2021-06-01T09:00:00Z,64.750504,20.960501,SE
4203,PM10 at Sundsvall Köpmangatan,PM10,µg/m3,4.023,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,62.38856,17.30889,SE
