Station ID,Datastream Name,Observed Property,Unit,Result,Timestamp,Latitude,Longitude,CountryCode
3869,SPO_NO0039R_6001_1547,PM2.5,µg/m3,0.29,2018-12-30T23:00:00Z/2018-12-31T00:00:00Z,62.78246,8.87658,NO
3870,SPO_NO0047R_1_673,SO2,µg/m3,13.48118062,2022-01-03T09:00:00Z/2022-01-03T10:00:00Z,69.45505,30.04075,NO
3870,O3 at Svanvik,O3,µg/m3,59.94,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,69.45505,30.04075,NO
3874,SPO_NO0042R_1_1556,SO2,µg/m3,0.1399,2018-12-29T23:00:00Z/2018-12-30T00:00:00Z,78.90669,11.88899,NO
3874,O3 at Zeppelinfjellet,O3,µg/m3,81,2025-05-12T08:00:00Z/2025-05-12T09:00:00Z,78.90669,11.88899,NO
3875,SPO_NO0088A_1_1156,SO2,µg/m3,1.39999999,2018-04-12T06:00:00Z/2018-04-12T07:00:00Z,59.91487,10.763,NO
3875,SPO_NO0088A_8_553,NO2,µg/m3,74.4,2018-04-12T06:00:00Z/2018-04-12T07:00:00Z,59.91487,10.763,NO
3876,SO2 at Holta,SO2,µg/m3,1.346879,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,58.25602,8.35935,NO
3882,SPO_NO0115A_1_2363,SO2,µg/m3,0.18727,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.057304,9.695568,NO
3882,PM10 at Furulund,PM10,µg/m3,15.1189585,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.057304,9.695568,NO
3882,SPO_NO0115A_38_2360,NO,µg/m3,0.51054018,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.057304,9.695568,NO
3882,SPO_NO0115A_8_2361,NO2,µg/m3,2.512033,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.057304,9.695568,NO
3882,SPO_NO0115A_9_2362,NOX,µg/m3,3.31855029,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.057304,9.695568,NO
3882,SPO_NO0115A_6001_2472,PM2.5,µg/m3,8.795208,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.057304,9.695568,NO
3883,SPO_NO0073A_1_3078,SO2,µg/m3,0.449252,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.92295,10.76573,NO
3883,PM10 at Sofienbergparken,PM10,µg/m3,16.19881,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.92295,10.76573,NO
3883,SPO_NO0073A_7_3074,O3,µg/m3,74.4372253,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.92295,10.76573,NO
3883,SPO_NO0073A_6001_1119,PM2.5,µg/m3,4.333783,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.92295,10.76573,NO
3883,SPO_NO0073A_8_1786,NO2,µg/m3,3.347936,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.92295,10.76573,NO
3883,SPO_NO0073A_9_1787,NOX,µg/m3,4.81148041,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.92295,10.76573,NO
3883,SPO_NO0073A_38_1785,NO,µg/m3,0.87351114,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.92295,10.76573,NO
